name1,name2,is_match
Manish Kumar,Maish Kumdr,1
Manish Kumar,Pooja Yadav,0
Manish Kumar,Vikram Chauhan,0
Manixh Kuma,Manish Kumar,1
Manixh Kuma,Maish Kumdr,1
Manixh Kuma,Puja Kumaar,0
Manixh Kuma,Mmnish Shara,0
Maish Kumdr,Manish Kumar,1
Maish Kumdr,Manixh Kuma,1
Maish Kumdr,Arjoon Mishraa,0
Maish Kumdr,Sures Mishraa,0
Vikram Kumar,Arjunn Choudhhary,0
Vikram Kumar,Amit Mishrya,0
Manish Yadav,Mannish Yadab,1
Manish Yadav,Varuvn Shalh,0
Manish Yadav,Ishaan Trivedi,0
Mannish Yadab,Manish Yadav,1
Mannish Yadab,Arjnu Yadap,0
Mannish Yadab,Divya Kumar,0
Vikram Agarwal,Vikraam Agaarwal,1
Vikram Agarwal,Adithya Choudhhary,0
Vikram Agarwal,Ishaan Shah,0
Vikraam Agaarwal,Vikram Agarwal,1
Vikraam Agaarwal,Krishna Joshi,0
Vikraam Agaarwal,Neha Shah,0
Shreya Agarwal,Ananya Singh,0
Shreya Agarwal,Varoon Mehtaa,0
Kavita Chauhan,Kajvita Chahuan,1
Kavita Chauhan,Kaveeta Chaoohan,1
Kavita Chauhan,Kaxvita Chauban,1
Kavita Chauhan,Krishnaa Seengh,0
Kavita Chauhan,Ananya Mishra,0
Kajvita Chahuan,Kavita Chauhan,1
Kajvita Chahuan,Kaveeta Chaoohan,1
Kajvita Chahuan,Kaxvita Chauban,1
Kajvita Chahuan,Newha Agawral,0
Kajvita Chahuan,Ishan Paatel,0
Kaveeta Chaoohan,Kavita Chauhan,1
Kaveeta Chaoohan,Kajvita Chahuan,1
Kaveeta Chaoohan,Kaxvita Chauban,1
Kaveeta Chaoohan,Gauroav Mishry,0
Kaveeta Chaoohan,Amvt Sinsh,0
Kaxvita Chauban,Kavita Chauhan,1
Kaxvita Chauban,Kajvita Chahuan,1
Kaxvita Chauban,Kaveeta Chaoohan,1
Kaxvita Chauban,Shreya Pathel,0
Kaxvita Chauban,Rahul Mishra,0
Rahul Mishra,Rahul Mishra,1
Rahul Mishra,Raahul Mishraa,1
Rahul Mishra,Annanya Sharmma,0
Rahul Mishra,Kavita Verma,0
Rahul Mishra,Rahul Mishra,1
Rahul Mishra,Raahul Mishraa,1
Rahul Mishra,Manioh Mehtra,0
Rahul Mishra,Arjun Agarwal,0
Raahul Mishraa,Rahul Mishra,1
Raahul Mishraa,Rahul Mishra,1
Raahul Mishraa,Adeetya Sharma,0
Raahul Mishraa,Neha Gupta,0
Kavita Yadav,Kvita Yaduv,1
Kavita Yadav,Kavitw Yadva,1
Kavita Yadav,Kawita Yaadav,1
Kavita Yadav,Krishna Singh,0
Kavita Yadav,Gaurav Singh,0
Kvita Yaduv,Kavita Yadav,1
Kvita Yaduv,Kavitw Yadva,1
Kvita Yaduv,Kawita Yaadav,1
Kvita Yaduv,Laxhmi Mehtaa,0
Kvita Yaduv,Lakshhmi Kummar,0
Kavitw Yadva,Kavita Yadav,1
Kavitw Yadva,Kvita Yaduv,1
Kavitw Yadva,Kawita Yaadav,1
Kavitw Yadva,Gaurab Shah,0
Kavitw Yadva,Yaash Kumaar,0
Kawita Yaadav,Kavita Yadav,1
Kawita Yaadav,Kvita Yaduv,1
Kawita Yaadav,Kavitw Yadva,1
Kawita Yaadav,Gaurab Sharma,0
Kawita Yaadav,Vikram Mishhra,0
Pooja Yadav,Krisna Paatel,0
Pooja Yadav,Pooja Mishra,0
Shreya Joshi,Shreyaa Joshee,1
Shreya Joshi,Shrewya Joshp,1
Shreya Joshi,Shrey Joshq,1
Shreya Joshi,Amit Goopta,0
Shreya Joshi,Shreya Patel,0
Shreyaa Joshee,Shreya Joshi,1
Shreyaa Joshee,Shrewya Joshp,1
Shreyaa Joshee,Shrey Joshq,1
Shreyaa Joshee,Kavita Chauhan,0
Shreyaa Joshee,Ishhaan Yadab,0
Shrewya Joshp,Shreya Joshi,1
Shrewya Joshp,Shreyaa Joshee,1
Shrewya Joshp,Shrey Joshq,1
Shrewya Joshp,Amith Choudhhary,0
Shrewya Joshp,Annanya Chauhann,0
Shrey Joshq,Shreya Joshi,1
Shrey Joshq,Shreyaa Joshee,1
Shrey Joshq,Shrewya Joshp,1
Shrey Joshq,Ishaann Sinngh,0
Shrey Joshq,Adhitya Vermma,0
Manish Joshi,Riavi Chodhary,0
Manish Joshi,Manish Gupta,0
Aarav Agarwal,Aarav Agaarwal,1
Aarav Agarwal,Aaraw Agaarwal,1
Aarav Agarwal,Aarab Agarval,1
Aarav Agarwal,Shreya Choudhary,0
Aarav Agarwal,Adhitya Yadab,0
Aarav Agaarwal,Aarav Agarwal,1
Aarav Agaarwal,Aaraw Agaarwal,1
Aarav Agaarwal,Aarab Agarval,1
Aarav Agaarwal,Aarab Trivedi,0
Aarav Agaarwal,Gaurab Pathel,0
Aaraw Agaarwal,Aarav Agarwal,1
Aaraw Agaarwal,Aarav Agaarwal,1
Aaraw Agaarwal,Aarab Agarval,1
Aaraw Agaarwal,Amit Chauhan,0
Aaraw Agaarwal,Gaurab Sharma,0
Aarab Agarval,Aarav Agarwal,1
Aarab Agarval,Aarav Agaarwal,1
Aarab Agarval,Aaraw Agaarwal,1
Aarab Agarval,Divya Yadav,0
Aarab Agarval,Arjun Kumar,0
Aarav Chauhan,Ananya Mishra,0
Aarav Chauhan,Vrun Kumjar,0
Neha Mehta,Neha Mehta,1
Neha Mehta,Ameet Agaarwal,0
Neha Mehta,Kovita Verma,0
Neha Mehta,Neha Mehta,1
Neha Mehta,Varun Patel,0
Neha Mehta,Kreeshna Guptaa,0
Gaurav Mehta,Kavita Chauhan,0
Gaurav Mehta,Adityba Mehsta,0
Deepak Agarwal,Deepaak Agaarwal,1
Deepak Agarwal,Dipak Agaarwal,1
Deepak Agarwal,Raavi Shaarma,0
Deepak Agarwal,Rahul Patel,0
Deepaak Agaarwal,Deepak Agarwal,1
Deepaak Agaarwal,Dipak Agaarwal,1
Deepaak Agaarwal,Suresh Yadav,0
Deepaak Agaarwal,Shreya Gupta,0
Dipak Agaarwal,Deepak Agarwal,1
Dipak Agaarwal,Deepaak Agaarwal,1
Dipak Agaarwal,Deepak Joshi,0
Dipak Agaarwal,Maanish Treevedi,0
Deepak Chauhan,Raahul Yaadav,0
Deepak Chauhan,Varun Yadav,0
Sanjay Chauhan,Sanay Chuhan,1
Sanjay Chauhan,Sanday Chauahn,1
Sanjay Chauhan,Snjay Chauban,1
Sanjay Chauhan,Adityaa Yadaw,0
Sanjay Chauhan,Divya Patel,0
Sanay Chuhan,Sanjay Chauhan,1
Sanay Chuhan,Sanday Chauahn,1
Sanay Chuhan,Snjay Chauban,1
Sanay Chuhan,Suresh Mishra,0
Sanay Chuhan,Varnu Shingh,0
Sanday Chauahn,Sanjay Chauhan,1
Sanday Chauahn,Sanay Chuhan,1
Sanday Chauahn,Snjay Chauban,1
Sanday Chauahn,Shryea Gurta,0
Sanday Chauahn,Saanjay Treevedi,0
Snjay Chauban,Sanjay Chauhan,1
Snjay Chauban,Sanay Chuhan,1
Snjay Chauban,Sanday Chauahn,1
Snjay Chauban,Deepak Mehta,0
Snjay Chauban,Yashh Kummar,0
Ishaan Chauhan,Annanya Verma,0
Ishaan Chauhan,Amit Gupta,0
Arjun Trivedi,Arjvun Trivedyi,1
Arjun Trivedi,Arjyn Trivedm,1
Arjun Trivedi,Neha Shah,0
Arjun Trivedi,Kavita Kumar,0
Arjvun Trivedyi,Arjun Trivedi,1
Arjvun Trivedyi,Arjyn Trivedm,1
Arjvun Trivedyi,Nea Sigh,0
Arjvun Trivedyi,Raavi Agaarwal,0
Arjyn Trivedm,Arjun Trivedi,1
Arjyn Trivedm,Arjvun Trivedyi,1
Arjyn Trivedm,Ishaan Agarwal,0
Arjyn Trivedm,Pooja Mishra,0
Suresh Chauhan,Surhsh Cauhan,1
Suresh Chauhan,Sureshh Chauhann,1
Suresh Chauhan,Sureshh Chauhann,1
Suresh Chauhan,Mnaish Chauahn,0
Suresh Chauhan,Laksmhi Ktmar,0
Surhsh Cauhan,Suresh Chauhan,1
Surhsh Cauhan,Sureshh Chauhann,1
Surhsh Cauhan,Sureshh Chauhann,1
Surhsh Cauhan,Vikram Pathel,0
Surhsh Cauhan,Veekram Koomar,0
Sureshh Chauhann,Suresh Chauhan,1
Sureshh Chauhann,Surhsh Cauhan,1
Sureshh Chauhann,Sureshh Chauhann,1
Sureshh Chauhann,Anaanya Shaarma,0
Sureshh Chauhann,Varunn Kummar,0
Sureshh Chauhann,Suresh Chauhan,1
Sureshh Chauhann,Surhsh Cauhan,1
Sureshh Chauhann,Sureshh Chauhann,1
Sureshh Chauhann,Divyaa Vermaa,0
Sureshh Chauhann,Gaoorav Chaauhan,0
Aarav Chauhan,Arjun Gupta,0
Aarav Chauhan,Neha Trivedi,0
Krishna Yadav,Krkshna Yadnv,1
Krishna Yadav,Krishhna Yadhav,1
Krishna Yadav,Amit Verma,0
Krishna Yadav,Shreya Gupta,0
Krkshna Yadnv,Krishna Yadav,1
Krkshna Yadnv,Krishhna Yadhav,1
Krkshna Yadnv,Shreya Mishra,0
Krkshna Yadnv,Ananya Sharma,0
Krishhna Yadhav,Krishna Yadav,1
Krishhna Yadhav,Krkshna Yadnv,1
Krishhna Yadhav,Yash Shah,0
Krishhna Yadhav,Rahsl Patepl,0
Krishna Kumar,Suresh Chauhan,0
Krishna Kumar,Surhsh Cauhan,0
Divya Gupta,Divyaa Guptaa,1
Divya Gupta,Divyaa Goopta,1
Divya Gupta,Vikramm Kummar,0
Divya Gupta,Anany Vermra,0
Divyaa Guptaa,Divya Gupta,1
Divyaa Guptaa,Divyaa Goopta,1
Divyaa Guptaa,Kavta Sgharma,0
Divyaa Guptaa,Vaun Sharmua,0
Divyaa Goopta,Divya Gupta,1
Divyaa Goopta,Divyaa Guptaa,1
Divyaa Goopta,Amit Sharma,0
Divyaa Goopta,Sannjay Mehta,0
Gaurav Patel,Guarav Patej,1
Gaurav Patel,Shreya Vermma,0
Gaurav Patel,Shreya Shaah,0
Guarav Patej,Gaurav Patel,1
Guarav Patej,Vaarun Sharma,0
Guarav Patej,Kvita Mihsra,0
Sanjay Patel,Ananya Singh,0
Sanjay Patel,Maneesh Sharma,0
Rahul Trivedi,Rahul Tribedi,1
Rahul Trivedi,Rahuy Trisedi,1
Rahul Trivedi,Pooja Trivedi,0
Rahul Trivedi,Krishnna Sinngh,0
Rahul Tribedi,Rahul Trivedi,1
Rahul Tribedi,Rahuy Trisedi,1
Rahul Tribedi,Sureshh Pathel,0
Rahul Tribedi,Ishaan Gupta,0
Rahuy Trisedi,Rahul Trivedi,1
Rahuy Trisedi,Rahul Tribedi,1
Rahuy Trisedi,Varun Shah,0
Rahuy Trisedi,Shreya Pathel,0
Rahul Sharma,Veekram Goopta,0
Rahul Sharma,Neha Kumar,0
Ravi Verma,Ralvi Vrema,1
Ravi Verma,Rabi Verma,1
Ravi Verma,Krishna Patel,0
Ravi Verma,Yash Agarwal,0
Ralvi Vrema,Ravi Verma,1
Ralvi Vrema,Rabi Verma,1
Ralvi Vrema,Gaurv Vermy,0
Ralvi Vrema,Ishaan Gupta,0
Rabi Verma,Ravi Verma,1
Rabi Verma,Ralvi Vrema,1
Rabi Verma,Lakshmi Sharma,0
Rabi Verma,Deepak Guptha,0
Ravi Gupta,Guarav Mehka,0
Ravi Gupta,Manish Kumar,0
Vikram Gupta,Vikram Guptaa,1
Vikram Gupta,Virram Gupbta,1
Vikram Gupta,Vikram Guptha,1
Vikram Gupta,Shreya Singh,0
Vikram Gupta,Divya Choudhary,0
Vikram Guptaa,Vikram Gupta,1
Vikram Guptaa,Virram Gupbta,1
Vikram Guptaa,Vikram Guptha,1
Vikram Guptaa,Krishnaa Mehtaa,0
Vikram Guptaa,Vfikram Yadv,0
Virram Gupbta,Vikram Gupta,1
Virram Gupbta,Vikram Guptaa,1
Virram Gupbta,Vikram Guptha,1
Virram Gupbta,Aarab Mehtha,0
Virram Gupbta,Neha Mishra,0
Vikram Guptha,Vikram Gupta,1
Vikram Guptha,Vikram Guptaa,1
Vikram Guptha,Virram Gupbta,1
Vikram Guptha,Suresh Yadav,0
Vikram Guptha,Saanjay Treevedi,0
Vikram Singh,Kavita Shah,0
Vikram Singh,Gaurav Agarwal,0
Rahul Mishra,Rahu Mihra,1
Rahul Mishra,Nxeha Joshi,0
Rahul Mishra,Deepak Trivedi,0
Rahu Mihra,Rahul Mishra,1
Rahu Mihra,Divya Guptha,0
Rahu Mihra,Manis Treevedi,0
Divya Mishra,Krishna Choudhary,0
Divya Mishra,Lashmi Kumra,0
Manish Chauhan,Mnaish Chauahn,1
Manish Chauhan,Mannish Chauhann,1
Manish Chauhan,Maanish Chaoohan,1
Manish Chauhan,Yashh Mehta,0
Manish Chauhan,Amith Agarval,0
Mnaish Chauahn,Manish Chauhan,1
Mnaish Chauahn,Mannish Chauhann,1
Mnaish Chauahn,Maanish Chaoohan,1
Mnaish Chauahn,Manish Kumar,0
Mnaish Chauahn,Deepak Joshi,0
Mannish Chauhann,Manish Chauhan,1
Mannish Chauhann,Mnaish Chauahn,1
Mannish Chauhann,Maanish Chaoohan,1
Mannish Chauhann,Rahul Mishhra,0
Mannish Chauhann,Ydsh Misha,0
Maanish Chaoohan,Manish Chauhan,1
Maanish Chaoohan,Mnaish Chauahn,1
Maanish Chaoohan,Mannish Chauhann,1
Maanish Chaoohan,Axitya Kumr,0
Maanish Chaoohan,Aditya Chauhan,0
Krishna Patel,Kreeshna Paatel,1
Krishna Patel,Krishnaa Paatel,1
Krishna Patel,Krishhna Pathel,1
Krishna Patel,Kaveeta Koomar,0
Krishna Patel,Ananya Choudhary,0
Kreeshna Paatel,Krishna Patel,1
Kreeshna Paatel,Krishnaa Paatel,1
Kreeshna Paatel,Krishhna Pathel,1
Kreeshna Paatel,Sannjay Mehtha,0
Kreeshna Paatel,Shreya Trivedi,0
Krishnaa Paatel,Krishna Patel,1
Krishnaa Paatel,Kreeshna Paatel,1
Krishnaa Paatel,Krishhna Pathel,1
Krishnaa Paatel,Shreya Gupta,0
Krishnaa Paatel,Vikram Joshi,0
Krishhna Pathel,Krishna Patel,1
Krishhna Pathel,Kreeshna Paatel,1
Krishhna Pathel,Krishnaa Paatel,1
Krishhna Pathel,Krishra Siggh,0
Krishhna Pathel,Arjunn Vermma,0
Ishaan Choudhary,Ishaagn Choudnhary,1
Ishaan Choudhary,Pooa Trivhdi,0
Ishaan Choudhary,Vraun Sahh,0
Ishaagn Choudnhary,Ishaan Choudhary,1
Ishaagn Choudnhary,Deepak Joshi,0
Ishaagn Choudnhary,Lakshmi Verma,0
Neha Mishra,Neha Mishhra,1
Neha Mishra,Ishaan Verma,0
Neha Mishra,Lakshmi Mehta,0
Neha Mishhra,Neha Mishra,1
Neha Mishhra,Sureshh Yadhav,0
Neha Mishhra,Vrun Agarwtal,0
Neha Joshi,Aditya Trivedi,0
Neha Joshi,Deepak Kummar,0
Kavita Mishra,Kavitx Msihra,1
Kavita Mishra,Kaivta Misvra,1
Kavita Mishra,Kaavita Meeshra,1
Kavita Mishra,Vikram Singh,0
Kavita Mishra,Maanish Treevedi,0
Kavitx Msihra,Kavita Mishra,1
Kavitx Msihra,Kaivta Misvra,1
Kavitx Msihra,Kaavita Meeshra,1
Kavitx Msihra,Dipak Seengh,0
Kavitx Msihra,Anana Trovedi,0
Kaivta Misvra,Kavita Mishra,1
Kaivta Misvra,Kavitx Msihra,1
Kaivta Misvra,Kaavita Meeshra,1
Kaivta Misvra,Nehaa Mishraa,0
Kaivta Misvra,Yashh Shah,0
Kaavita Meeshra,Kavita Mishra,1
Kaavita Meeshra,Kavitx Msihra,1
Kaavita Meeshra,Kaivta Misvra,1
Kaavita Meeshra,Kaita Guptl,0
Kaavita Meeshra,Lashmi Shvarma,0
Arjun Mehta,Arjunn Mehtha,1
Arjun Mehta,Arjunn Mehta,1
Arjun Mehta,Arjun Mishraa,0
Arjun Mehta,Yash Choudhary,0
Arjunn Mehtha,Arjun Mehta,1
Arjunn Mehtha,Arjunn Mehta,1
Arjunn Mehtha,Shreya Yadav,0
Arjunn Mehtha,Mannish Singh,0
Arjunn Mehta,Arjun Mehta,1
Arjunn Mehta,Arjunn Mehtha,1
Arjunn Mehta,Divya Patel,0
Arjunn Mehta,Yashh Pathel,0
Rahul Kumar,Raahul Kumaar,1
Rahul Kumar,Rahnl Kuar,1
Rahul Kumar,Raahul Koomar,1
Rahul Kumar,Rahul Mishhra,0
Rahul Kumar,Deeplk Jroshi,0
Raahul Kumaar,Rahul Kumar,1
Raahul Kumaar,Rahnl Kuar,1
Raahul Kumaar,Raahul Koomar,1
Raahul Kumaar,Pooja Choudhary,0
Raahul Kumaar,Aarab Agarval,0
Rahnl Kuar,Rahul Kumar,1
Rahnl Kuar,Raahul Kumaar,1
Rahnl Kuar,Raahul Koomar,1
Rahnl Kuar,Krishnna Sinngh,0
Rahnl Kuar,Saanjay Chaauhan,0
Raahul Koomar,Rahul Kumar,1
Raahul Koomar,Raahul Kumaar,1
Raahul Koomar,Rahnl Kuar,1
Raahul Koomar,Diwya Sharma,0
Raahul Koomar,Aarab Trivedhi,0
Neha Joshi,Neha Joshhi,1
Neha Joshi,Neha Joshhi,1
Neha Joshi,Krishhna Chauhann,0
Neha Joshi,Krishna Kumar,0
Neha Joshhi,Neha Joshi,1
Neha Joshhi,Neha Joshhi,1
Neha Joshhi,Neha Kumar,0
Neha Joshhi,Puja Triwedi,0
Neha Joshhi,Neha Joshi,1
Neha Joshhi,Neha Joshhi,1
Neha Joshhi,Sureshh Sharmma,0
Neha Joshhi,Krishna Singh,0
Deepak Mishra,Deepak Mishra,1
Deepak Mishra,Dipak Misra,1
Deepak Mishra,Varun Sharma,0
Deepak Mishra,Pooja Choudhhary,0
Deepak Mishra,Deepak Mishra,1
Deepak Mishra,Dipak Misra,1
Deepak Mishra,Laxhmi Meeshra,0
Deepak Mishra,Pooja Vermma,0
Dipak Misra,Deepak Mishra,1
Dipak Misra,Deepak Mishra,1
Dipak Misra,Sanqay Johi,0
Dipak Misra,Aarav Chauhan,0
Shreya Gupta,Shreya Guptha,1
Shreya Gupta,Lakshmmi Shah,0
Shreya Gupta,Vikram Kumar,0
Shreya Guptha,Shreya Gupta,1
Shreya Guptha,Kavitha Sharmma,0
Shreya Guptha,Kavitha Sharma,0
Manish Gupta,Arjun Kumar,0
Manish Gupta,Lakshmmi Mehta,0
Divya Mehta,Dkvya Mhta,1
Divya Mehta,Kazvita Vera,0
Divya Mehta,Diwya Verma,0
Dkvya Mhta,Divya Mehta,1
Dkvya Mhta,Rabi Verma,0
Dkvya Mhta,Pooja Singh,0
Ravi Mehta,Ravee Mehtaa,1
Ravi Mehta,Rnavi Meehta,1
Ravi Mehta,Gaaurav Mehtaa,0
Ravi Mehta,Ravi Mishra,0
Ravee Mehtaa,Ravi Mehta,1
Ravee Mehtaa,Rnavi Meehta,1
Ravee Mehtaa,Sruesh Ptel,0
Ravee Mehtaa,Aarav Gupta,0
Rnavi Meehta,Ravi Mehta,1
Rnavi Meehta,Ravee Mehtaa,1
Rnavi Meehta,Varun Joshi,0
Rnavi Meehta,Arjun Yadav,0
Amit Mehta,Ameet Mehtaa,1
Amit Mehta,Asmit Mehtk,1
Amit Mehta,Adithya Choudhhary,0
Amit Mehta,Gaurav Shah,0
Ameet Mehtaa,Amit Mehta,1
Ameet Mehtaa,Asmit Mehtk,1
Ameet Mehtaa,Rahool Seengh,0
Ameet Mehtaa,Varoon Josi,0
Asmit Mehtk,Amit Mehta,1
Asmit Mehtk,Ameet Mehtaa,1
Asmit Mehtk,Yashh Sharmma,0
Asmit Mehtk,Lakshmi Mehta,0
Gaurav Mehta,Gauroav Mishry,0
Gaurav Mehta,Rahul Mehta,0
Krishna Agarwal,Krisna Agaarwal,1
Krishna Agarwal,Krisna Agaarwal,1
Krishna Agarwal,Gaoorav Yaadav,0
Krishna Agarwal,Aneanya Sahh,0
Krisna Agaarwal,Krishna Agarwal,1
Krisna Agaarwal,Krisna Agaarwal,1
Krisna Agaarwal,Amit Mehta,0
Krisna Agaarwal,Sanjay Agarval,0
Krisna Agaarwal,Krishna Agarwal,1
Krisna Agaarwal,Krisna Agaarwal,1
Krisna Agaarwal,Pooja Kumar,0
Krisna Agaarwal,Nehaa Yaadav,0
Lakshmi Trivedi,Laksmi Triwedi,1
Lakshmi Trivedi,Lakshmz Triviedi,1
Lakshmi Trivedi,Sunjay Choudhrry,0
Lakshmi Trivedi,Krihna Kmuar,0
Laksmi Triwedi,Lakshmi Trivedi,1
Laksmi Triwedi,Lakshmz Triviedi,1
Laksmi Triwedi,Aarav Choudhary,0
Laksmi Triwedi,Divya Shah,0
Lakshmz Triviedi,Lakshmi Trivedi,1
Lakshmz Triviedi,Laksmi Triwedi,1
Lakshmz Triviedi,Kaveeta Chooodhary,0
Lakshmz Triviedi,Ravi Choudhary,0
Yash Patel,Yas Pltel,1
Yash Patel,Ysh Patl,1
Yash Patel,Diyva Yadv,0
Yash Patel,Shreya Kumar,0
Yas Pltel,Yash Patel,1
Yas Pltel,Ysh Patl,1
Yas Pltel,Mannish Choudhhary,0
Yas Pltel,Pooja Verma,0
Ysh Patl,Yash Patel,1
Ysh Patl,Yas Pltel,1
Ysh Patl,Dibya Joshhi,0
Ysh Patl,Lakshhmi Pathel,0
Kavita Choudhary,Kawita Chooodhary,1
Kavita Choudhary,Kabita Choudhhary,1
Kavita Choudhary,Kavta Choudharm,1
Kavita Choudhary,Aaraw Guptaa,0
Kavita Choudhary,Arjun Yadav,0
Kawita Chooodhary,Kavita Choudhary,1
Kawita Chooodhary,Kabita Choudhhary,1
Kawita Chooodhary,Kavta Choudharm,1
Kawita Chooodhary,Dipak Agaarwal,0
Kawita Chooodhary,Ammit Agarval,0
Kabita Choudhhary,Kavita Choudhary,1
Kabita Choudhhary,Kawita Chooodhary,1
Kabita Choudhhary,Kavta Choudharm,1
Kabita Choudhhary,Manisg Guptl,0
Kabita Choudhhary,Rahuh Mihsra,0
Kavta Choudharm,Kavita Choudhary,1
Kavta Choudharm,Kawita Chooodhary,1
Kavta Choudharm,Kabita Choudhhary,1
Kavta Choudharm,Vuikram Singh,0
Kavta Choudharm,Yasg Patl,0
Rahul Mishra,Rahul Mishhra,1
Rahul Mishra,Rahuh Mihsra,1
Rahul Mishra,Ishhaan Mishra,0
Rahul Mishra,Nxeha Joshi,0
Rahul Mishhra,Rahul Mishra,1
Rahul Mishhra,Rahuh Mihsra,1
Rahul Mishhra,Gaurav Verma,0
Rahul Mishhra,Kaavita Goopta,0
Rahuh Mihsra,Rahul Mishra,1
Rahuh Mihsra,Rahul Mishhra,1
Rahuh Mihsra,Vikram Chauhan,0
Rahuh Mihsra,Saanjay Kumaar,0
Ananya Choudhary,Annanya Choudhhary,1
Ananya Choudhary,Krishna Mishra,0
Ananya Choudhary,Shreya Yadav,0
Annanya Choudhhary,Ananya Choudhary,1
Annanya Choudhhary,Divya Verma,0
Annanya Choudhhary,Ishaan Agarwal,0
Amit Mehta,Ammit Mehtha,1
Amit Mehta,Ananya Patel,0
Amit Mehta,Arjun Joshi,0
Ammit Mehtha,Amit Mehta,1
Ammit Mehtha,Shreya Joshi,0
Ammit Mehtha,Rahool Mehtaa,0
Shreya Mishra,Shreyaa Mishraa,1
Shreya Mishra,Shreya Mishra,1
Shreya Mishra,Lakshmi Chauhan,0
Shreya Mishra,Shreya Shah,0
Shreyaa Mishraa,Shreya Mishra,1
Shreyaa Mishraa,Shreya Mishra,1
Shreyaa Mishraa,Adeetya Choudhaary,0
Shreyaa Mishraa,Lakshmi Mehta,0
Shreya Mishra,Shreya Mishra,1
Shreya Mishra,Shreyaa Mishraa,1
Shreya Mishra,Amit Mehtaa,0
Shreya Mishra,Kavita Agarwal,0
Shreya Verma,Kvita Yavav,0
Shreya Verma,Rahul Shah,0
Suresh Kumar,Sureh Kumer,1
Suresh Kumar,Sures Kumaar,1
Suresh Kumar,Shreyc Jashi,0
Suresh Kumar,Gaurav Yadav,0
Sureh Kumer,Suresh Kumar,1
Sureh Kumer,Sures Kumaar,1
Sureh Kumer,Adeetya Chooodhary,0
Sureh Kumer,Deepak Joshhi,0
Sures Kumaar,Suresh Kumar,1
Sures Kumaar,Sureh Kumer,1
Sures Kumaar,Deepaak Josi,0
Sures Kumaar,Ishan Agaarwal,0
Gaurav Mishra,Aditya Singh,1
Gaurav Mishra,Gaurab Mishra,1
Gaurav Mishra,Gaoorav Meeshra,1
Gaurav Mishra,Ammit Agarval,0
Gaurav Mishra,Pooja Choudhary,0
Gaurab Mishra,Aditya Singh,1
Gaurab Mishra,Gaurav Mishra,1
Gaurab Mishra,Gaoorav Meeshra,1
Gaurab Mishra,Sanjay Sharma,0
Gaurab Mishra,Neha Choudhhary,0
Gaoorav Meeshra,Aditya Singh,1
Gaoorav Meeshra,Gaurav Mishra,1
Gaoorav Meeshra,Gaurab Mishra,1
Gaoorav Meeshra,Raahul Mishraa,0
Gaoorav Meeshra,Manish Gupta,0
Gaurav Verma,Sanjay Mishra,0
Gaurav Verma,Annanya Trivedhi,0
Yash Yadav,Yashh Yadab,1
Yash Yadav,Yasy Yadv,1
Yash Yadav,Rabi Shah,0
Yash Yadav,Suresh Shah,0
Yashh Yadab,Yash Yadav,1
Yashh Yadab,Yasy Yadv,1
Yashh Yadab,Krishna Singh,0
Yashh Yadab,Rahul Mehtha,0
Yasy Yadv,Yash Yadav,1
Yasy Yadv,Yashh Yadab,1
Yasy Yadv,Rahool Seengh,0
Yasy Yadv,Maneesh Goopta,0
Kavita Shah,Kaavita Shah,1
Kavita Shah,Kabita Shah,1
Kavita Shah,Maanish Kumaar,0
Kavita Shah,Isuaan Chauahn,0
Kaavita Shah,Kavita Shah,1
Kaavita Shah,Kabita Shah,1
Kaavita Shah,Gaurab Choudhhary,0
Kaavita Shah,Rahul Patel,0
Kabita Shah,Kavita Shah,1
Kabita Shah,Kaavita Shah,1
Kabita Shah,Yiash Kumaw,0
Kabita Shah,Manish Yadav,0
Pooja Joshi,Posja Josi,1
Pooja Joshi,Poolja Josh,1
Pooja Joshi,Shreya Patel,0
Pooja Joshi,Anana Vepma,0
Posja Josi,Pooja Joshi,1
Posja Josi,Poolja Josh,1
Posja Josi,Deevya Shaarma,0
Posja Josi,Saznjay Mhehta,0
Poolja Josh,Pooja Joshi,1
Poolja Josh,Posja Josi,1
Poolja Josh,Vkiram Triveyi,0
Poolja Josh,Anaanya Mehtaa,0
Divya Verma,Diwya Verma,1
Divya Verma,Divyaa Vermaa,1
Divya Verma,Adhitya Joshhi,0
Divya Verma,Rahud Sharmh,0
Diwya Verma,Divya Verma,1
Diwya Verma,Divyaa Vermaa,1
Diwya Verma,Deepak Yadav,0
Diwya Verma,Pooja Yadav,0
Divyaa Vermaa,Divya Verma,1
Divyaa Vermaa,Diwya Verma,1
Divyaa Vermaa,Shrena Mehat,0
Divyaa Vermaa,Gaurav Mehta,0
Manish Shah,Maanish Shaah,1
Manish Shah,Maenish Shoh,1
Manish Shah,Manish Shah,1
Manish Shah,Yash Verma,0
Manish Shah,Manish Gupta,0
Maanish Shaah,Manish Shah,1
Maanish Shaah,Maenish Shoh,1
Maanish Shaah,Manish Shah,1
Maanish Shaah,Manish Kumar,0
Maanish Shaah,Krishna Sinbgh,0
Maenish Shoh,Manish Shah,1
Maenish Shoh,Maanish Shaah,1
Maenish Shoh,Manish Shah,1
Maenish Shoh,Deeak Chduhan,0
Maenish Shoh,Amith Agarval,0
Manish Shah,Manish Shah,1
Manish Shah,Maanish Shaah,1
Manish Shah,Maenish Shoh,1
Manish Shah,Aarva Chauhal,0
Manish Shah,Adhitya Vermma,0
